full_text,label
itu kalau  duit mbg.. ah sudah lah ‍,Politik
uhuk tidak sampai 2 tahun anggaran mbg itu,Anggaran
"just in: anggaran pendidikan indonesia tahun 2025 dilaporkan mencapai rp757,8 triliun, dengan 44 persen dialokasikan untuk program makan bergizi gratis.",Anggaran
anak indonesia pasca mbg kak,Lainnya
"mbg bagus cuma itu , budgetnya kecil, jangan ada korupsi atau cash back an.. terus di monitoring juga, masalah kebersihan bahan dan pengolahan supaya tidak ada yang keracunan",Kualitas Pangan
"kalau  cuma klaim semua bisa, tapi realitasnya program mbg baru kisaran 10% realisasi, itupun banyak meninggalkan masalah. keracunan, standar menu yang  jauh dari  kata bergizi, dll. belum meninggalkan hutang yang  tidak sedikit pada  supplier dan pemilik dapur.",Kualitas Pangan
"blom, soalnya tidak kebagian mbg :(",Lainnya
"ya, jika prabowo mendukung resolusi hukum independen atas kasus ijazah jokowi—yang kini difokuskan sebagai fitnah terhadap penuduh seperti roy suryo—kepercayaan publik bisa naik. namun, program makan bergizi gratis (mbg) yang menjangkau 6 juta+ penerima dan diapresiasi global",Politik
hahahahahaha kamprettlah program makan gratis gakk tuh,Lainnya
"tidak semua harus mbg, kan?",Sasaran Penerima
sementara wamen pendidikan tinggi-nya malah sibuk bikin sd versi lain dan pembenaran mbg yang tidak bergizi dan bikin keracunan itu. soal ukt yang makin sangat mahal yang ranah tupoksinya malah tidak diurusin dengan serius.,Politik
"mbg, idenya bagus teknisnya jelek nego tarif trump kurang fair sekolah rakyat kurang terbuka penerimaannya saya pendukung bukan tentara, tidak harus tegak lurus.. tapi secara umum masih dukung dan masih bersabar..",Politik
"mbg bukan sekadar bantuan makanan, melainkan respons konkret pemerintah terhadap darurat gizi yang masih membayangi jutaan anak indonesia baik di desa maupun kota besar.",Sasaran Penerima
"eh mbg enak hari ini, terima kasih sppg",Kualitas Pangan
"3.) memperkuat daya beli dan ekonomi domestik program seperti makan bergizi gratis (mbg) dan koperasi desa merah putih (kdmp) memperkuat daya beli masyarakat, membuka peluang bagi umkm untuk memasok produk lokal ke seluruh indonesia.",Ekonomi
sebentar lagi siswanya buat video klarifikasi minta maaf. nyatakan kalau bahan baku mbg adalah organik bebas pestisida.,Kualitas Pangan
"kepsek said ""mbg kita skip"" bisa request tidak sih buat sekolah  yang  skip ginian dananya buat besok kuliah saja ",Anggaran
"dari awal mbg muncul juga sudah mengancam kesehatan masyarakat mindos, ini makin kesini makin parah",Kualitas Pangan
"ade ku dapat  mbg, kata dia makanan nya kecut sama  bau tidak enak bejirr",Kualitas Pangan
"wkwk tidak sampai dianter ke rumah jg, bro. memang bukan jasa catering biasanya disalurin lewat sekolah. lanjutkan mbg, tapi sistemnya memang kudu dibikin lebih  rapi.",Distribusi
wkwk oke door semua sama 2e ini tinggal nunggu kabar suhu buat pembagian mbg dari royal seat mayan estafetnya gampang,Lainnya
maju melalui makan bergizi gratis,Sasaran Penerima
mana susu uht nya wkwk yang  viral2 katanya mbg harus ada susu uht itu juga launya tidak bergizi ka makanan instant,Kualitas Pangan
"wi, mbg makin mendunia",Distribusi
mungkin mbg yang diliatin ke dia beda ye sama  mbg yang dibagiin benar ,Distribusi
mbg berbelatung di tuban,Kualitas Pangan
"prett 🤣🤣 asal tahu aja, sppi saja  banyak yang  nyogok biar bisa masuk. mau realisasiin pekerjanya orang miskin semua? wkwkwkwkw mimpi basah admin mah iya kali ah mbg dari  pangkalnya saja  sudah tidak bner. harusnya biarin kemenkes yang  megang bukan kemenhan!",Tata Kelola
"mbg putus rantai stunting, wujudkan generasi sehat",Sasaran Penerima
mbg takkan berhenti kecuali ada korban mati,Kualitas Pangan
"yaiyalah, pendidikan, kesehatan, transum, infrastruktur, mbg fokus pemerintah pusat..",Politik
apa ada kaitannya dengan cicilan per bulan utang indonesia + biaya per bulan mbg yang sama-sama luar biasa besar?,Anggaran
mbg harusnya gini makanannya,Kualitas Pangan
tolol anjing anggaran mbg sudah gede sekali  malah suruh  rakyatnya juga kalau  misalnya ada masalah goblokk,Anggaran
utas sok jago makan mbg kamu sana,Lainnya
"program makan bergizi gratis (mbg) yang resmi diluncurkan pada senin (4/8) di malinau, kalimantan utara menuai respons positif dari siswa smp dan sma. via:",Distribusi
setiap anak berhak punya masa depan cerah lewat gizi yang cukup dari program mbg,Sasaran Penerima
"ng sekolahan ponakanku juga mbgne kureng. wingi tidak dipangan ng sekolahan, digowo muleh. tekan omah juga dibuang karena tidak enak. memang  jane mbg ini diberhentikan saja wong malah dadie buang2 anggaran sangat ",Kualitas Pangan
"hadiah kemerdekannya, ""mbg jalan terus sampai mabog""",Politik
"kalau  begitu  sekolah jangan digratisin lg. tapi pemerintah jangan ikut campur masalah  duit spp nya, biarin sekolah mengelola sendiri. takutnya nanti diambil persenan buat biayain mbg",Anggaran
"kemarin di sekolah tetangga saya mbg nya burger.. mana dipisah2 bun roti, saus,keju,sayur sama patynya.. aneh sangat  sampai rumah anaknya kelaparan wkwkwkkw",Kualitas Pangan
program mbg meningkatkan gizi dan perekonomian nasional,Sasaran Penerima
"skeptis adalah kunci, bisa jadi ngomongnya buat mbg, kita kan tidak pernah tahu juga kalau ternyata melenceng, eaak",Politik
program mbg yang  menelan anggaran ratusan triliun justru berdampak pada kenaikan harga harga dan pajak yang  ugal ugalan.,Anggaran
"well, how about this, cancel mbg dan lupakan program ini dengan menjadi waras sesekali.",Lainnya
"di sini, mbg dikelola sama kafe deket rumah. kalau  disuruh diet pakai  mbg dari sana selama 30 hari, aing mau lah, asal jangan pakai  sayuran aja.",Lainnya
morning dari mbg,Lainnya
"nah jauh lebih  baik program sekolah rakyat yang  diperluas jumlahnya &amp; terapkan program mbg hanya di sekolah2 rakyat sj, agar bisa dikoordinir &amp; dipantau dengan  baik. fokus sj pada  itu, pak. lupakan itu mbg pada  sekolah2 lain yang  tidak berbasis asrama tanpa  ada fasilitas dapur umum di sekolah",Tata Kelola
"anjing pak ampun pak, bagi mbg pak🥺",Lainnya
"menu mbg tadi siang siomay, siomay🤯",Kualitas Pangan
"target mbg kan anak sekolah, tapi kenapa malah sekolah terpencil yang memang seharusnya lebih membutuhkan mbg kenapa mlahan tidak dapet?",Distribusi
pertanyaan nya?! kapan mbg itu dimasak?? 🥲🥲 apakah semua bahannya fresh?! 🥲🥲,Kualitas Pangan
"anak saya dapat mbg. alhamdulillah. namun, sayur dan buah sering basi pas dihidangkan. akhirnya tidak dimakan. apalagi ada yang muntah -muntah sehabis mengkonsumsi. semoga segera ada perbaikan.",Kualitas Pangan
apakah ini berkaitan sama mbg pak?,Lainnya
hah.. hanya  snack? skolahku tidak dapat  mbg kak malahan wkwkwk,Kualitas Pangan
laufen @ memasak seperti koki mbg,Lainnya
bupati lamteng ardito dampingi gubernur lampung dalam peluncuran dapur makan bergizi gratis,Distribusi
bangun  sudah komitmen untuk terus evaluasi mbg. jadi tidak perlu khawatir lagi.. lanjutkan mbg,Tata Kelola
bgn: penerima makan bergizi gratis tembus 15 juta orang,Sasaran Penerima
oo ternyata sudah 2x bikin event khusus indonesia (corrupt sama  mbg),Lainnya
dana untuk  anggaran itu bisa juga untuk  nambahin mbg,Anggaran
bukan mbg~,Lainnya
"""badan gizi nasional (bgn) selaku pengendali sppg telah menyusun standar pelayanan dalam program mbg, karena itu sppg harus terapkan pelayanan sesuai uu nomor 25 tahun 2009 tentang pelayanan publik,"" kata kepala ombudsman ntt darius beda daton, jumat (25/7).",Tata Kelola
makan bergizi gratis solusi cerdas atasi masalah gizi,Kualitas Pangan
dpr ri dan bangun  kolaborasi atasi gizi buruk di serang melalui program mbg,Distribusi
pak mbg buat gatot,Lainnya
"program makan bergizi gratis ( mbg ) rakyat yang bayar pajak cuma di kasi asupan seharga 10,00 mereka yang terima pajak makan 171,00 agak² bangsat sekali ",Anggaran
"perlindungan dan mutu mbg selalu nomor satu, satgas hadir buat jamin setiap makanan yang masuk ke sekolah",Tata Kelola
andai anggaran mbg dialihkan untuk subsidi issom,Anggaran
somehow mikir juga mending mbg ini tidak usah sampai semarang saja  biar keponakanku tidak pada keracunan,Distribusi
"kan sudah ada petugasnya, jadi jangan khawatir, kita support lanjutkan mbg",Distribusi
"prosedur pengetatan kedua, lanjutnya, pembatasan waktu maksimum pengantaran untuk menjaga kualitas makanan. ketiga, memperketat mekanisme distribusi di sekolah, termasuk penyimpanan dan penyerahan kepada siswa. lanjutkan mbg keren",Distribusi
lebih sehat dibanding mbg,Kualitas Pangan
"menu mbg sudah ada uji kelayakannya kok, jadi tetap lanjutkan mbg",Kualitas Pangan
"rabu, 30 juli 2025 kepala bapperida provinsi kalimantan tengah diwakili oleh staf bidang ppm kris natalia, s.stp, mip dalam rakor evaluasi survei monitoring dan evaluasi program mbg tahun 2025 di provinsi kalimantan tengah bertempat di bps provinsi kalimantan tengah.",Tata Kelola
"kok ragu gw, bisa realisasikan janji² kampanye nya : 1. 19 juta lapangan kerja 2. pertumbuhan ekonomi 8% 3. 3 juta rumah 4. 300 fakultas kedokteran 5. makan bergizi gratis",Politik
bubarkan mbg!!,Lainnya
"duit mbg, tunjangan2 tahi  dpr jadi subsidi bpjs sih",Anggaran
"saya setuju kekhawatiran anda valid, anton. laporan 2025 (bbc, tempo, detik) konfirmasi 1.376+ siswa keracunan mbg di berbagai daerah (sragen, ntt, dll.), plus belatung di sorong/tuban—belum ada korban jiwa, tapi risiko tinggi. soal korupsi, icw soroti celah pengadaan via perpres",Kualitas Pangan
"hasrat prabowo menjalankan program2 besarnya menuntut biaya besar, seperti mbg, koperasi merah putih, dan belanja alutsista. terlalu banyak memakai “duit orang lain” membuat optimisme tanpa inovasi dan perhitungan malah jadi mencemaskan",Anggaran
"polri tidak hanya menjaga keamanan, tapi juga berkomitmen melindungi kesehatan anak-anak kita. pemeriksaan menu mbg ini dilakukan secara rutin agar makanan yang disajikan benar-benar aman, sehat, dan bergizi,",Tata Kelola
benar itu lho..anakku baru 2x makan jatah mbg sekarang sudah bisa statistik dan kalkulus,Politik
"benar, korupsi, mark-up, dan pemotongan anggaran memang masalah laten di indonesia yang menghambat program seperti mbg. cpi 2024 skor 37/100 (transparency international) tunjukkan persepsi tinggi. solusi: perkuat kpk, transparansi, dan penegakan hukum ketat untuk kemajuan nyata.",Politik
"sudah berapa banyak kejadian anak anak keracunan menu mbg , apakah disengaja ingin membuat anak anak menderita atau ada maksud yang  lainnya ?",Kualitas Pangan
"mereka hanya sibuk bagi2 jabatan sama tni, jual data rakyat ke as, sama mbg saja  mas. boro2 memikirkan  rakyat..yang ada mereka jual datanya.",Politik
"anak"" dapat mbg ehh ortunya rebutan makan gratis.. sampai  meninggoi.. ya allah negara apa ini coba..?",Distribusi
mbg better pacuan kuda let's go prab ini kan hobimu selama ini,Lainnya
"di sekolah2 yang ekonominya baik, mbg ini malah dibuang2, mas. anak2nya tidak mau makan karena mbg ini kualitasnya di bawah makanan mereka sehari2",Kualitas Pangan
"realistis nya ya tidak akan lebih baik juga, tapi tidak akan  lebih buruk. minimal mereka tidak akan keluarin duit mbg..",Lainnya
"dia lagi  mnikmati jabatan hasil triak2 demo periode pak dan jungjungan sekarang  presiden,gk ada yang  bermanfaat untuk  rakyat,aplg mbg betul kan om nangis lagi  tidak nih,sprti waktu  dilantik 🤣🤣 oya,makin bulet saja  tuh perut.!!nikmaat benar  ya om sekarang ",Politik
masyarakat manokwari selatan antusias sambut program makan bergizi gratis di papua barat,Sasaran Penerima
"apa dampak mbg dan koperasi merah putih belum terlihat, kanapa anda sebut sudah berhasil. berhasil apanya, malah mbg di beberapa tempat ada yang  keracunan dan belatung. koperasi merah putih baru hanya omon2.",Kualitas Pangan
andai mbg isine ngene,Kualitas Pangan
"kondisi gigi masyarakat indonesia buruk itu solusinya perbaiki kualitas air dan tingkatkan gizi (bukan mbg yee yang  lebih menyasar food insecurity). tambahin dokter gigi sama  perawat gigi bagus, tapi tanpa prevention measure.. ah sudahlah, capai  !",Anggaran
"pak daripada uangnya dipakai untuk program mbg yang  unfaedah mending dipakai buat perbaikan jembatan seperti ini, lebih bermanfaat buat rakyat",Anggaran
"menurutnya, visi presiden prabowo adalah memghapus kemiskinan dengan berbagai program yang telah diluncurkan. seperti, koperasi desa merah putih, sekolah rakyat, makan bergizi gratis.",Politik
setuju pakai banget..dia duluan yang coba  mbg,Kualitas Pangan
beliau juga keracunan mbg saya  rasa deh ,Lainnya
saya mimpi bungkusin nasib mbg terus  wowo duduk di samping saya bukain nasbungnya abistu sama dia malah dimakan anyingg nfakakak,Lainnya
"mbg, makan belatung gratis",Kualitas Pangan
"ide menarik! transfer tunai ke ibu bisa lebih fleksibel, sesuai selera anak, kurangi pemborosan seperti di mbg. studi (misalnya susenas 2015) tunjukkan blt tingkatkan asupan kalori &amp; protein rumah tangga. tapi risiko: dana mungkin tak full untuk gizi, perlu kondisi/pengawasan.",Kualitas Pangan
harusnya siswa dan guru diwajibkan untuk buat video untuk bahan evaluasi bila ada kekurangan di program mbg sudah saatnya untuk  menghilangkan laporan asal bapak senang indonesia tidak maju2 ya yang  kayak2 gini intimidasi yang  di perhalus,Tata Kelola
"ide bagus untuk kurangi kebocoran. berdasarkan studi, bantuan tunai di indonesia (misal bpnt) punya leakage rendah (~2%), sementara natura seperti raskin bisa 30-50%. untuk mbg, tunai beri fleksibilitas, tapi natura jamin nutrisi anak. saran: gabungkan dengan audit independen",Sasaran Penerima
ini mbg bnya beracun kahh? *bertanya dengan nada2 cinta,Kualitas Pangan
anda akan lebih terhormat jika stop mbg daripada melanjutkan,Politik
"menteri ini cocok jadi kepala bgn. agar anggaran mbg hemat, kumpulkan sisa2 makanan..",Anggaran
kena slow metabolism gara2 mbg,Kualitas Pangan
"utang negara saja  banyak, programnya sudah terbukti tidak maksimal mau lanjut dijalanin lagi pakai  biaya super fantastis, padahal banyak kasus keracunan, upah pekerja di balik mbg yang  belum dibayar, memang sengaja mau dibubarin apa ya ini negara",Anggaran
"- dapur mbg diluncurkan di surade sukabumi, 4.00 siswa terima paket sehat dari yayasan gunung gede",Distribusi
makan bergizi gratis ini strategi cerdas karena dari hal paling dasar yaitu makanan bisa lahir generasi dengan pikiran jernih dan tubuh yang kuat,Kualitas Pangan
"karena kalau dana dari pusat kureng, mau tidak mau ya.. pajak naik, pajak naik, pemantik umum rakyat ngamuk. coba kita lihat mbg sama  ikn bertahan sampai kapan. eh ikn sudah mangkrak deng ya?",Anggaran
nina agustin dorong program mbg segera terealisasi di salatiga,Distribusi
disekolah anak saya sampai sekarang malah tidak ada mbg,Distribusi
"makan bergizi gratis bukan cuma slogan, tapi sudah jadi solusi buat banyak keluarga",Sasaran Penerima
"kenapan anggaran mbg yang sebesar itu tidak buat gaji guru dan dosen saja  biar pendidikannya berkualitas 🥲 mbg malah jadi ladang subur korupsi dan no result in education, nyelesain stunting juga tidak ",Anggaran
rakyat tidak boleh lebih pintar  dibanding pemimpinnya. itu yang  diotak mereka. narasi mbg bikin pintar  itu narasi yang  menyesatkan. kasih orang tuanya pkerjaan. insyaa allah makan bergizi diberikan orang tuanya .urusan makan anak urusan orang tua . urusan kasih  peluang kerja itu negara,Sasaran Penerima
mbg pikmen day 1,Lainnya
"“bila kita tutup pintu riba, allah buka pintu rahmat” -mbg fruitshop owner. mendalam betul menyucuk kalbu. semoga allah beri saya rezeki lebih untuk selesaikan segala hutang piutang saya dengan bank. amin",Lainnya
jeleg sangat  mirip  belum makan pakai  mbg,Kualitas Pangan
"""transformasi digitql, mbg dan pengentasan kemiskinan"" di rri.",Lainnya
"fufufafa itu tolol, kalau tidak tolol lantas kenapa sprti pegawai magang yang  kinerjanya cuma  bisa kunjungan ke sekolah sekolah meninjau mbg, bagi bagi susu &amp; skincare, main futsal..bahkan nebas tebu saja  tidak bisa..klo tidak tolol ya ijazahnya kemungkinan palsu jg..planga plongo jilid 2",Politik
banyak yang keracunan mbg terus bapak tidak kaget?? woww sangat tertutup ya mata dan telinga nya pak,Kualitas Pangan
mana itu  yang bilang mbg bikin meningkatkan kemampuan? kok tambah  lagi korbannya?,Kualitas Pangan
"ģue sampai capai  tahu tidak ketik  yang macam ini. apalagi anak2 yang biasa makan ""enak"". dikasih makanan gini apakah diabisin?? mending dananya buat pemberdayaan masyarakat, biar masyarakat bisa cari  duit sendiri buat beli mbg anaknya yang  sesuai lidah mereka",Anggaran
"sudah sekian banyak  korban mbg berjatuhan, masih  harus nunggu berapa  lama lagi ? apa harus menunggu sampai ada k0rban j1wa ?? pemerintah nir empati",Kualitas Pangan
makan mbg saja  kka,Politik
mbg day 4 ° telur rebus ° tahu bakso  ° roti marie ° susu strawberry ° kelengkeng,Kualitas Pangan
mbg di tabanan mulai merambah kecamatan pupuan,Distribusi
ujungnya sih sudah ketok palu orangtua nolak. jadi sudah tidak mbg lagi kita ‍,Lainnya
"buat yang  mbg memang  benar  ko, bikin banyak lapangan kerja baru. tapi memang  overclaimed aja, soalnya programnya (isi sendiri) ‍",Sasaran Penerima
"bp taskin &amp; koperasi merah putih bergandengan tangan memastikan rakyat tak hanya keluar dari kemiskinan, tapi juga mendapatkan akses makan bergizi gratis untuk masa depan yang lebih sehat.",Sasaran Penerima
